hs8,hs6,naics6,naics2,tariff,desc,Country,unmapped,bad_naics6,naics2_mismatch,public_admin,hs97,hs000
94054920,940549,NA,NA,25.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Other electric luminaires and lighting fittings: OtherMotion picture or theatrical spotlights",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94054990,940549,NA,NA,35.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Other electric luminaires and lighting fittings: OtherOther",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94056100,940561,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Illuminated signs, illuminated name-plates and the like: Designed for use solely with light-emitting diode (LED) light sources",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94056900,940569,NA,NA,45.0%,"Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included. Illuminated signs, illuminated name-plates and the like: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
94062000,940620,NA,NA,50.0%,"Prefabricated buildings. Modular building units, of steel",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082100,950821,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Roller coasters",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082200,950822,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Carousels, swings and roundabouts",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082300,950823,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Dodge'em cars",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082400,950824,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Motion simulators and moving theatres",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082500,950825,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Water rides",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082600,950826,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Water park amusements",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95082900,950829,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Amusement park rides and water park amusements: Other",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95083000,950830,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Fairground amusements",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95084000,950840,NA,NA,35.0%,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres. Travelling theatres",Canada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
97012200,970122,NA,NA,10.0%,"Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 49.06 and other than hand-painted or hand-decorated manufactured articles; collages, mosaics and similar decorative plaques: --Mosaics",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97012900,970129,NA,NA,10.0%,"Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 49.06 and other than hand-painted or hand-decorated manufactured articles; collages, mosaics and similar decorative plaques: --Other",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97019110,970191,NA,NA,25.0%,"Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 49.06 and other than hand-painted or hand-decorated manufactured articles; collages, mosaics and similar decorative plaques. Other: Paintings, drawings and pastelsOriginals by artists Note: The General Tariff rate that applies to goods of this tariff item is the Most-Favoured-Nation Tariff rate.",Canada,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97019200,970192,NA,NA,10.0%,"Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 49.06 and other than hand-painted or hand-decorated manufactured articles; collages, mosaics and similar decorative plaques: --Mosaics",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97019900,970199,NA,NA,10.0%,"Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 49.06 and other than hand-painted or hand-decorated manufactured articles; collages, mosaics and similar decorative plaques: --Other",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97021000,970210,NA,NA,10.0%,"Original engravings, prints and lithographs: -Of an age exceeding 100 years",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97029000,970290,NA,NA,10.0%,"Original engravings, prints and lithographs: -Other",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97031000,970310,NA,NA,20.0%,"Original sculptures and statuary, in any material: -Of an age exceeding 100 years",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97039000,970390,NA,NA,20.0%,"Original sculptures and statuary, in any material: -Other",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97040010,970400,920000,92,25.0%,"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper), and the like, used or unused, other than those of heading 4907: ---Postage",China,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
97051000,970510,NA,NA,10.0%,"Collections and collectors pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological, or numismatic interest: -Collections and collectors' pieces of archaeological, ethnographic or historical interest",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97052100,970521,NA,NA,10.0%,"Collections and collectors pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological, or numismatic interest: --Human specimens and parts thereof",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97052200,970522,NA,NA,10.0%,"Collections and collectors pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological, or numismatic interest: --Extinct or endangered species and parts thereof",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97052900,970529,NA,NA,10.0%,"Collections and collectors pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological, or numismatic interest: --Other",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97053100,970531,NA,NA,10.0%,"Collections and collectors pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological, or numismatic interest: --Of an age exceeding 100 years",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97053900,970539,NA,NA,10.0%,"Collections and collectors pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological, or numismatic interest: --Other",China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97061000,970610,NA,NA,20.0%,Antiques of an age exceeding one hundred years: -Of an age exceeding 250 years,China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
97069000,970690,NA,NA,20.0%,Antiques of an age exceeding one hundred years: -Other,China,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
